,Close,cash_return,sma_200,daily_return,trend_above_sma,always_timing_invested,buy_hold_invested,always_timing_return,buy_hold_return,always_timing_equity,buy_hold_equity,always_timing_growth_10k,buy_hold_growth_10k,trip_count,signal_score,timing_on,combined_invested,combined_return,combined_equity,combined_growth_10k
2010-02-11,80.69769287109375,0.0,75.92394870758056,0.010466341537976431,True,True,True,0.010466341537976431,0.010466341537976431,195.8096730379861,87.49011450819646,1958096.730379861,874901.1450819646,3,4.0,True,True,0.010466341537976431,282.187103837517,2821871.03837517
2010-02-12,80.63055419921875,0.0,76.00610145568848,-0.0008319775880364366,True,True,True,-0.0008319775880364366,-0.0008319775880364366,195.64676377849776,87.4173246937509,1956467.6377849777,874173.246937509,3,4.0,True,True,-0.0008319775880364366,281.95233049149124,2819523.304914912
2010-02-16,81.89924621582031,0.0,76.09448745727539,0.015734630986994347,True,True,True,0.015734630986994347,0.015734630986994347,198.72519341035206,88.79280403967734,1987251.9341035206,887928.0403967734,3,4.0,True,True,0.015734630986994347,286.38874636769793,2863887.4636769793
2010-02-17,82.28731536865234,-0.00065434972811107,76.18308765411376,0.004738372705035632,True,True,True,0.004738372705035632,0.004738372705035632,199.6668274426106,89.21353743874252,1996668.2744261061,892135.3743874253,2,3.0,True,True,0.004738372705035632,287.745762986516,2877457.62986516
2010-02-18,82.77243041992188,0.00043686616888383156,76.26313049316406,0.0058953807047439355,True,True,True,0.0058953807047439355,0.0058953807047439355,200.84393940449323,89.73948520596083,2008439.3940449322,897394.8520596083,2,3.0,True,True,0.0058953807047439355,289.44213380549854,2894421.3380549853
2010-02-19,82.94407653808594,-0.00043667540017466866,76.34517024993896,0.002073711225987429,True,True,True,0.002073711225987429,0.002073711225987429,201.26043173630785,89.92557898384676,2012604.3173630785,899255.7898384676,2,3.0,True,True,0.002073711225987429,290.04235320764474,2900423.5320764473
2010-02-22,82.95901489257812,0.00043686616888383156,76.42151790618897,0.00018010152280534264,True,True,True,0.00018010152280534264,0.00018010152280534264,201.29667904654403,89.9417747175609,2012966.7904654404,899417.747175609,2,3.0,True,True,0.00018010152280534264,290.09459027713547,2900945.9027713547
2010-02-23,81.95149993896484,-0.00043667540017466866,76.49752956390381,-0.01214473140644079,True,True,True,-0.01214473140644079,-0.01214473140644079,198.85198494651524,88.84945602139751,1988519.8494651525,888494.5602139751,2,3.0,True,True,-0.01214473140644079,286.5714693957582,2865714.6939575817
2010-02-24,82.70526123046875,0.00043686616888383156,76.56952285766602,0.009197650952884162,True,True,True,0.009197650952884162,0.009197650952884162,200.68095609534146,89.66666230523596,2006809.5609534145,896666.6230523596,2,3.0,True,True,0.009197650952884162,289.2072537443155,2892072.537443155
2010-02-25,82.59330749511719,0.0,76.64734786987304,-0.0013536470798343192,True,True,True,-0.0013536470798343192,-0.0013536470798343192,200.40930490514464,89.54528528964799,2004093.0490514464,895452.8528964799,2,3.0,True,True,-0.0013536470798343192,288.8157691898176,2888157.691898176
2010-02-26,82.64554595947266,0.0,76.72642581939698,0.0006324781745610242,True,True,True,0.0006324781745610242,0.0006324781745610242,200.5360594164761,89.60192072822854,2005360.594164761,896019.2072822853,2,3.0,True,True,0.0006324781745610242,288.99843886029925,2889984.3886029925
2010-03-01,83.50381469726562,-0.00043667540017466866,76.81820655822754,0.010384936391052868,True,True,True,0.010384936391052868,0.010384936391052868,202.61861363762858,90.53243097550735,2026186.136376286,905324.3097550735,2,3.0,True,True,0.010384936391052868,291.99966926497706,2919996.6926497705
2010-03-02,83.73513793945312,0.00021884994147325365,76.90835235595704,0.0027702116726779913,True,True,True,0.0027702116726779913,0.0027702116726779913,203.17991008622937,90.78322497255162,2031799.1008622937,907832.2497255162,2,3.0,True,True,0.0027702116726779913,292.808570157193,2928085.70157193
2010-03-03,83.80980682373047,-0.00021880205665603114,77.00155296325684,0.0008917270110826436,True,True,True,0.0008917270110826436,0.0008917270110826436,203.3610911001626,90.86417882641284,2033610.9110016262,908641.7882641284,2,3.0,True,True,0.0008917270110826436,293.06967546827866,2930696.7546827868
2010-03-04,84.06352233886719,0.0,77.08676559448242,0.0030272771737838156,True,True,True,0.0030272771737838156,0.0030272771737838156,203.9767214892859,91.13924988088866,2039767.2148928589,911392.4988088865,2,3.0,True,True,0.0030272771737838156,293.956878607152,2939568.7860715203
2010-03-05,85.26506042480469,0.0,77.17839004516601,0.014293216040769607,True,True,True,0.014293216040769607,0.014293216040769607,206.89220483682016,92.44192286922988,2068922.0483682016,924419.2286922989,2,3.0,True,True,0.014293216040769607,298.15846777975435,2981584.6777975434
2010-03-08,85.27999114990234,0.0,77.27232967376709,0.00017510953517496652,True,True,True,0.00017510953517496652,0.00017510953517496652,206.92843363464044,92.4581103313742,2069284.3363464044,924581.103313742,2,3.0,True,True,0.00017510953517496652,298.21067817045576,2982106.7817045576
2010-03-09,85.42179870605469,0.0,77.37175361633301,0.0016628467503365663,True,True,True,0.0016628467503365663,0.0016628467503365663,207.27252390806203,92.61185399968099,2072725.2390806202,926118.5399968099,2,3.0,True,True,0.0016628467503365663,298.70655682756717,2987065.568275672
2010-03-10,85.80244445800781,0.00021884994147325365,77.47377876281739,0.004456072779068565,True,True,True,0.004456072779068565,0.004456072779068565,208.19614535969757,93.02453916130804,2081961.4535969757,930245.3916130804,2,3.0,True,True,0.004456072779068565,300.0376149843758,3000376.149843758
2010-03-11,86.16064453125,-0.00021880205665603114,77.56921989440917,0.004174707090279783,True,True,True,0.004174707090279783,0.004174707090279783,209.06530328389962,93.41288936451477,2090653.0328389963,934128.8936451477,2,3.0,True,True,0.004174707090279783,301.29018414300174,3012901.8414300173
2010-03-12,86.16810607910156,0.0,77.67068572998046,8.660041823227438e-05,True,True,True,8.660041823227438e-05,8.660041823227438e-05,209.08340842660186,93.42097895980201,2090834.0842660186,934209.7895980201,2,3.0,True,True,8.660041823227438e-05,301.3162759989578,3013162.759989578
2010-03-15,86.19048309326172,0.0,77.76767208099365,0.00025969021693028616,True,True,True,0.00025969021693028616,0.00025969021693028616,209.1377053422927,93.44523947409392,2091377.053422927,934452.3947409393,2,3.0,True,True,0.00025969021693028616,301.3945248880366,3013945.248880366
2010-03-16,86.8770751953125,0.0,77.86217739105224,0.007965985076424875,True,True,True,0.007965985076424875,0.007965985076424875,210.80369318196713,94.18962285720751,2108036.9318196713,941896.2285720751,2,3.0,True,True,0.007965985076424875,303.79542917541085,3037954.2917541084
2010-03-17,87.39205932617188,0.0,77.95102977752686,0.005927733290993276,True,True,True,0.005927733290993276,0.005927733290993276,212.0532812519062,94.74795382028428,2120532.8125190623,947479.5382028428,2,3.0,True,True,0.005927733290993276,305.5962474545855,3055962.474545855
2010-03-18,87.34729766845703,0.0,78.03936443328857,-0.0005121936484844269,True,True,True,-0.0005121936484844269,-0.0005121936484844269,211.9446689081087,94.69942452013063,2119446.689081087,946994.2452013063,2,3.0,True,True,-0.0005121936484844269,305.4397229976386,3054397.2299763863
2010-03-19,86.90509796142578,0.0,78.12989601135254,-0.005062545938280816,True,True,True,-0.005062545938280816,-0.005062545938280816,210.87168928538767,94.22000433316872,2108716.8928538766,942200.0433316872,2,3.0,True,True,-0.005062545938280816,303.89342036858733,3038934.203685873
2010-03-22,87.36976623535156,0.00021884994147325365,78.21951839447021,0.0053468471335482715,True,True,True,0.0053468471335482715,0.0053468471335482715,211.99918797278974,94.72378429326042,2119991.8797278972,947237.8429326043,2,3.0,True,True,0.0053468471335482715,305.51829203218927,3055182.9203218925
2010-03-23,87.98423767089844,0.0,78.31213966369629,0.0070329985076491575,True,True,True,0.0070329985076491575,0.0070329985076491575,213.49017794542522,95.3899765268338,2134901.779454252,953899.765268338,2,3.0,True,True,0.0070329985076491575,307.6670017241112,3076670.017241112
2010-03-24,87.55706024169922,-0.00021880205665603114,78.40405757904053,-0.004855158611444255,True,True,True,-0.004855158611444255,-0.004855158611444255,212.45364926951473,94.92684306085408,2124536.492695147,949268.4306085408,2,3.0,True,True,-0.004855158611444255,306.17322963123314,3061732.296312331
2010-03-25,87.41474151611328,0.00043686616888383156,78.49350090026856,-0.001625439744014634,True,True,True,-0.001625439744014634,-0.001625439744014634,212.10831866423112,94.77254519736913,2121083.186642311,947725.4519736912,2,3.0,True,True,-0.001625439744014634,305.6755634952372,3056755.634952372
2010-03-26,87.36226654052734,0.0,78.58356330871582,-0.0006002989275700754,True,True,True,-0.0006002989275700754,-0.0006002989275700754,211.9809902680083,94.71565334012406,2119809.902680083,947156.5334012406,2,3.0,True,True,-0.0006002989275700754,305.49206678228666,3054920.6678228667
2010-03-29,87.91680908203125,-0.00043667540017466866,78.6748556137085,0.006347620814607158,True,True,True,0.006347620814607158,0.006347620814607158,213.32656521413455,95.31687239273495,2133265.6521413457,953168.7239273496,2,3.0,True,True,0.006347620814607158,307.43121458409126,3074312.1458409126
2010-03-30,87.97675323486328,0.0,78.76549270629883,0.0006818281220386524,True,True,True,0.0006818281220386524,0.0006818281220386524,213.47201726547544,95.38186211683708,2134720.1726547545,953818.6211683708,2,3.0,True,True,0.0006818281220386524,307.6408298317872,3076408.298317872
2010-03-31,87.6769790649414,0.00043686616888383156,78.8626383972168,-0.003407424790064617,True,True,True,-0.003407424790064617,-0.003407424790064617,212.74462742185997,95.05685559533765,2127446.2742186,950568.5559533765,2,3.0,True,True,-0.003407424790064617,306.5925668417823,3065925.668417823
2010-04-01,88.27647399902344,0.0,78.96740989685058,0.0068375409426228995,True,True,True,0.0068375409426228995,0.0068375409426228995,214.19927752217998,95.70681073734777,2141992.7752218,957068.1073734777,2,3.0,True,True,0.0068375409426228995,308.6889060702668,3086889.060702668
2010-04-05,88.99591827392578,-0.00043667540017466866,79.07610916137695,0.008149898181369464,True,True,True,0.008149898181369464,0.008149898181369464,215.94497982450866,96.48681150012075,2159449.798245087,964868.1150012076,2,3.0,True,True,0.008149898181369464,311.2046892244578,3112046.892244578
2010-04-06,89.20569610595703,0.0,79.18339622497558,0.0023571623968816624,True,True,True,0.0023571623968816624,0.0023571623968816624,216.45399721074637,96.71424658398385,2164539.9721074635,967142.4658398385,2,3.0,True,True,0.0023571623968816624,311.93824921563095,3119382.4921563095
2010-04-07,88.69615173339844,0.0,79.28688705444335,-0.005712016102126127,True,True,True,-0.005712016102126127,-0.005712016102126127,215.21760849330903,96.16181325019114,2152176.0849330905,961618.1325019115,2,3.0,True,True,-0.005712016102126127,310.1564529132422,3101564.529132422
2010-04-08,89.00336456298828,0.0,79.40210918426514,0.0034636545508002214,True,True,True,0.0034636545508002214,0.0034636545508002214,215.96304794237923,96.49488455226837,2159630.4794237926,964948.8455226837,2,3.0,True,True,0.0034636545508002214,311.23072772283524,3112307.2772283526
2010-04-09,89.587890625,0.0,79.51999534606934,0.006567460285145099,True,True,True,0.006567460285145099,0.006567460285145099,217.3813766827997,97.12861087428506,2173813.766827997,971286.1087428506,2,3.0,True,True,0.006567460285145099,313.2747231666718,3132747.2316667177
2010-04-12,89.73031616210938,0.0,79.63574947357178,0.0015897855850357523,True,True,True,0.0015897855850357523,0.0015897855850357523,217.72696646190525,97.28302453974754,2177269.6646190523,972830.2453974754,2,3.0,True,True,0.0015897855850357523,313.77276280571823,3137727.6280571823
2010-04-13,89.79774475097656,0.0,79.74460060119628,0.0007514582779957202,True,True,True,0.0007514582779957202,0.0007514582779957202,217.89057919319595,97.3561286738464,2178905.7919319593,973561.286738464,2,3.0,True,True,0.0007514582779957202,314.0085499457382,3140085.499457382
2010-04-14,90.81688690185547,0.0,79.85943382263184,0.011349306752693522,True,True,True,0.011349306752693522,0.011349306752693522,220.36348621498158,98.46105324242059,2203634.862149816,984610.5324242059,2,3.0,True,True,0.011349306752693522,317.5723293020409,3175723.293020409
2010-04-15,90.89181518554688,0.0,79.97146499633789,0.0008250479205742511,True,True,True,0.0008250479205742511,0.0008250479205742511,220.54529665105375,98.5422883296558,2205452.9665105375,985422.883296558,2,3.0,True,True,0.0008250479205742511,317.83434169196346,3178343.4169196347
2010-04-16,89.44551086425781,0.0,80.07903507232666,-0.015912371409202986,True,True,True,-0.015912371409202986,-0.015912371409202986,217.03589797818933,96.97424683824156,2170358.979781893,969742.4683824156,2,3.0,True,True,-0.015912371409202986,312.7768436003614,3127768.436003614
2010-04-19,89.78271484375,0.00021884994147325365,80.18688743591309,0.0037699374315600664,True,True,True,0.0037699374315600664,0.0037699374315600664,217.85410973396955,97.3398336812944,2178541.0973396953,973398.3368129439,2,3.0,True,True,0.0037699374315600664,313.9559927307756,3139559.927307756
2010-04-20,90.58453369140625,-0.00021880205665603114,80.30805778503418,0.00893065941536375,True,True,True,0.00893065941536375,0.00893065941536375,219.7996905902409,98.20914258345019,2197996.905902409,982091.4258345019,2,3.0,True,True,0.00893065941536375,316.7598267732666,3167598.267732666
2010-04-21,90.41970825195312,0.0,80.42844097137451,-0.0018195759555890145,True,True,True,-0.0018195759555890145,-0.0018195759555890145,219.399748358197,98.03044358898633,2193997.48358197,980304.4358898633,2,3.0,True,True,-0.0018195759555890145,316.1834582087734,3161834.5820877342
2010-04-22,90.68946838378906,0.0,80.5566003036499,0.00298342183414535,True,True,True,0.00298342183414535,0.00298342183414535,220.05431035785483,98.32290975480066,2200543.1035785484,983229.0975480066,2,3.0,True,True,0.00298342183414535,317.126766841589,3171267.66841589
2010-04-23,91.28147888183594,0.0,80.68794143676757,0.006527885857060545,True,True,True,0.006527885857060545,0.006527885857060545,221.4907997782251,98.96475048681407,2214907.997782251,989647.5048681407,2,3.0,True,True,0.006527885857060545,319.19693417774954,3191969.3417774956
2010-04-26,90.93675231933594,0.00021884994147325365,80.81693099975585,-0.003776522540199556,True,True,True,-0.003776522540199556,-0.003776522540199556,220.6543347804158,98.5910078759154,2206543.347804158,985910.078759154,2,3.0,True,True,-0.003776522540199556,317.9914797610647,3179914.797610647
2010-04-27,88.78605651855469,-0.00021880205665603114,80.93594257354736,-0.02365045755349615,True,True,True,-0.02365045755349615,-0.02365045755349615,215.43575880169666,96.25928542898966,2154357.588016967,962592.8542898966,2,3.0,True,True,-0.02365045755349615,310.4708357666022,3104708.357666022
2010-04-28,89.46051025390625,0.00021884994147325365,81.0504214477539,0.007596392517000838,True,True,True,0.007596392517000838,0.007596392517000838,217.07229338775227,96.99050874451429,2170722.9338775226,969905.0874451429,2,3.0,True,True,0.007596392517000838,312.8292941001666,3128292.941001666
2010-04-29,90.569580078125,0.0,81.16856174468994,0.01239731163024893,True,True,True,0.01239731163024893,0.01239731163024893,219.76340625517307,98.19293030659641,2197634.062551731,981929.3030659641,2,3.0,True,True,0.01239731163024893,316.7075363461971,3167075.3634619713
2010-04-30,89.03336334228516,-0.00021880205665603114,81.26923198699951,-0.016961729694613847,True,True,True,-0.016961729694613847,-0.016961729694613847,216.0358387615052,96.52740836481387,2160358.387615052,965274.0836481387,2,3.0,True,True,-0.016961729694613847,311.33562872244585,3113356.2872244585
